GEOID,MedianSqFtVal_0100_Land,MedianSqFtVal_0101_Land,MedianSqFtVal_010C_Land,MedianSqFtVal_0200_Land,MedianSqFtVal_0300_Land,MedianSqFtVal_0400_Land,MedianSqFtVal_0500_Land,MedianSqFtVal_010E_Land,MedianSqFtVal_010D_Land
1400000US06037234001,142.2596749,176.82782,,77.91884394,150.9653279,27.00265369,58.51227225,,103.549569
1400000US06037234002,145.2167832,90.75774319,,127.7813765,100.3396765,86.37924208,61.72124116,,
1400000US06037234200,159.0043573,118.5719282,,90.68578116,70.7033675,74.00751366,62.27653237,,
1400000US06037234301,146.7784375,115.5699769,,71.95595637,93.44528294,72.68073879,35.25851393,,
1400000US06037234302,149.6053422,479.415463,,89.42237687,94.98393021,89.91877585,65.07629063,,
1400000US06037234501,150.0479205,108.2299661,,107.2066804,99.50978897,36.68358816,69.41421421,,
1400000US06037234502,154.1067445,216.5278123,,106.7519021,92.26655919,83.29538799,60.09923818,,
1400000US06037234600,151.052795,157.1935557,,113.9064046,76.6662415,80.62939453,74.61568709,,
1400000US06037234700,146.5819838,215.5516347,,148.1548226,113.6718884,105.2886285,46.27561837,,
1400000US06037234800,150.1548148,65.91333939,,151.4007508,115.5025604,101.1602564,74.94729314,,
1400000US06037234901,172.7299383,33.15972222,,163.5104636,129.4606586,88.51784463,72.82232704,,
1400000US06037234902,150.5930762,119.5397183,,125.3505506,95.34137797,107.9981777,77.8289916,,
1400000US06037235100,172.6224436,142.7507018,,78.05211711,115.4746466,48.8728937,86.79342529,,
1400000US06037235201,150.4532787,170.9635044,,154.8723822,119.2960165,167.4990479,67.87437834,,
1400000US06037235202,157.2538769,158.3788514,57.09090909,114.1386047,84.86714771,76.14224369,37.63719745,66.46428571,
1400000US06037236001,155.3922801,155.8664384,176.3298791,,,,66.49429528,160.2992788,
1400000US06037236101,144.44302,219.0904523,,,,,89.33898627,,
1400000US06037236102,,,120.7067757,,33.10548955,59.07045574,89.0192029,109.4681046,
1400000US06037236203,116.2463148,,,,,,76.22358064,,
1400000US06037236204,,,,,,,75.9190326,,
1400000US06037236205,,,,,,,33.32856551,,
1400000US06037236206,,,,,,,42.54219442,,
1400000US06037236400,166.6410323,164.1555938,107.6800314,344.1755587,83.06053053,47.00441585,116.8515702,78.5517984,
1400000US06037237101,102.0652254,,,139.0090335,76.54088774,111.2286415,72.7638376,,
1400000US06037237102,127.3594976,105.1244498,,130.5403901,113.4812737,118.1856974,82.27343059,,
1400000US06037237201,161.3151683,36.22563599,,130.9376574,133.8034932,116.1256129,94.81941359,,
1400000US06037237202,166.8675,227.7469976,,151.1058539,121.7080471,114.4104659,109.2248194,,
1400000US06037237300,156.4577007,82.55159125,,128.4671452,131.018105,83.08606921,109.1455505,,
1400000US06037237401,176.5576846,220.1618898,,152.7521549,114.6069675,137.0302441,100.2593544,,
1400000US06037237402,169.8896766,,,145.2274247,195.2178452,109.4063462,70.6070709,,
1400000US06037237500,136.6060606,,,122.7557971,151.6558533,38.77010659,70.6805123,,
1400000US06037237600,141.4320063,,,148.3156681,89.32586552,105.6358902,141.564951,,
1400000US06037237710,145.803329,,,149.8362745,121.0650749,109.0229794,94.00284293,,
1400000US06037237720,174.114899,,,115.9085749,102.0063425,102.1907289,105.1678965,,
1400000US06037237800,143.2792581,163.8759028,,177.5515476,130.1711276,221.3323413,117.3478974,,
1400000US06037237900,133.6647819,113.9986962,,130.4749202,169.1696018,121.2201811,112.3897275,,
1400000US06037238000,131.7539485,145.0485608,,139.5321955,61.33882784,103.1478097,67.00354633,,
1400000US06037238100,138.5342593,137.3398825,,131.3690888,98.90951602,85.39478338,100.9402908,,
1400000US06037238200,136.6852846,190.6512902,50.36784314,125.1253531,108.1119462,82.51295246,53.56852649,,
1400000US06037238310,151.8341202,,,133.1328012,127.5802994,120.9482845,83.72982774,,
1400000US06037238320,121.5531575,288.8914956,,147.0793233,108.5989505,100.625,92.1037873,,
1400000US06037238400,130.3098385,131.2058505,,133.0707429,116.9086527,89.66722804,33.27699041,,
1400000US06037239201,108.4477318,,,105.8500231,74.47870015,82.45381708,60.17469195,,
1400000US06037239202,118.36146,,,98.84495192,83.41348837,81.32954214,70.76418933,,
1400000US06037239310,129.7475994,136.8318681,,106.8156677,98.87462631,50.38910195,45.48760228,,
1400000US06037239320,115.1611519,,107.9122158,108.9445205,76.40632622,89.45259595,56.09137427,,
1400000US06037239330,128.1809432,,,128.9785276,111.0358708,99.20181969,24.31382979,,
1400000US06037239501,118.3369016,,,100.7674265,100.1581858,59.81234139,36.71996686,,
1400000US06037239502,128.7458034,,,111.5973597,83.19138152,76.9782806,65.61263587,,
1400000US06037239601,120.7497294,,,111.7865884,67.93643421,135.4377104,33.60763293,,
1400000US06037239602,123.6848567,,,96.88130969,85.31348654,67.22282878,75.78795026,,
1400000US06037239701,121.1076896,,,117.83125,107.2600962,74.74483856,69.89429294,,
1400000US06037239702,125.5184162,,,125.7962543,93.89455096,62.21632505,31.0233705,,
1400000US06037239801,126.9694134,,,118.4900698,99.82515991,97.49705322,55.63080357,,
1400000US06037239802,114.7322581,227.3868836,,106.890411,72.68631956,74.46699438,75.78138889,,
1400000US06037240010,119.9117988,,,113.1031582,81.66105417,66.02696021,36.23727859,,
1400000US06037240020,126.2372502,,,108.9578114,79.52251532,80.62001969,83.99515351,,
1400000US06037240200,120.9330377,,,102.3775484,86.2722024,64.06397406,48.05373785,,
1400000US06037240301,168.4179979,16.85603933,,128.9611021,136.5763339,113.04769,64.8144775,,
1400000US06037240302,177.5795524,205.0331354,,140.9888889,114.1307773,124.8779251,104.3079478,,
1400000US06037240401,146.3787109,,,134.3690037,136.7391722,92.49495082,43.41921549,,
1400000US06037240402,150.7938144,318.5428322,,130.8090701,146.1,89.76235632,87.78075906,,
1400000US06037240500,121.4495833,248.4020378,,105.9515117,95.14535831,62.19040404,51.96616932,,
1400000US06037240600,120.0497391,15.58823529,,107.4962622,99.45212555,98.61503781,41.35191715,,
1400000US06037240700,121.2541152,207.5564279,,109.6259932,104.6001021,117.1691083,43.50026042,,
1400000US06037240800,126.4250871,,,102.1751302,95.29982733,71.23079659,54.43298634,,
1400000US06037240901,119.2436721,,,95.37765893,101.7551284,127.4422165,50.81227258,,
1400000US06037240902,115.3976962,112.0007905,,102.6581633,62.87769284,67.25208333,30.2955408,,
1400000US06037241001,94.61173184,228.8389631,,106.0595238,83.8507874,111.2015086,33.64606561,,
1400000US06037241002,113.4035631,84.43260796,,103.1773063,146.1988304,58.00098213,64.53358261,,
1400000US06037241110,109.4428173,,,103.6950433,59.39484127,57.20568621,16.5684058,,
1400000US06037241120,108.6666396,,,99.00893686,90.85780098,77.45689595,64.17697532,,107.898419
1400000US06037241201,151.8512086,,,143.030007,81.55692469,106.5375494,57.71703707,,
1400000US06037241202,136.3603896,137.6228294,,112.2366379,105.2642631,88.58441558,78.39350649,,
1400000US06037241300,130.4256659,140.801657,,91.84182433,60.21756415,68.41589595,67.48427102,,
1400000US06037241400,127.6045131,,121.4,93.39208633,68.25445888,94.73684211,40.73280562,,
1400000US06037242000,126.8204614,110.608838,,96.40369861,64.40974441,55.90898345,105.288577,,
1400000US06037242100,,,,,,,0,,
1400000US06037242201,106.3144553,,,94.75118004,75.03634827,171.6738197,20.96330929,,
1400000US06037242202,117.7154812,,,88.3261194,89.35705946,121.9549469,85.95175993,,
1400000US06037242300,114.875,,,122.3448276,82.39996296,101.4706432,80.3707367,,
1400000US06037242600,136.9580897,,,86.76078029,,,49.27397569,,
1400000US06037242700,104.3497296,,,99.39265358,75.18094909,48.53101803,19.43739843,,
1400000US06037243001,95.3719785,,,83.76530612,209.7799497,53.25164438,,,
1400000US06037243002,104.4033281,128.778527,,86.95664482,121.125,88.23049645,,,
1400000US06037243100,115.6,,,118.894697,77.07148232,71.67926357,24.48881716,,
1400000US06037261102,465.7735329,432.7049119,,473.5402984,,,,,
1400000US06037261103,376.9955817,431.5996718,,84.113981,,,125.5199347,,
1400000US06037261104,446.4942943,531.6833554,,,,,,,
1400000US06037261200,422.0824129,393.0177958,187.4948154,113.7201216,312.2967987,77.74108267,,,275.720298
1400000US06037262100,453.3031891,540.5572499,,640.3108533,,,,,
1400000US06037262200,392.2245866,397.8605702,241.9400619,,266.8196054,385.753417,216.1296095,,
1400000US06037262301,424.8793876,324.3810613,305.3387753,,,970.1086957,,,166.9168831
1400000US06037262302,438.0544267,502.925023,322.5043866,329.7610892,,39.00061881,79.19918316,370.7911733,
1400000US06037262303,441.5,520.4096061,,,,,,,
1400000US06037262400,423.1975806,499.9124568,,123.1079068,,,,,
1400000US06037262501,474.5370906,503.182156,270.537518,249.2959847,,,,,
1400000US06037262601,345.0034696,350.9990182,297.4588957,,,,,,434.9565896
1400000US06037262604,437.0556474,475.9563492,226.1264755,276.8305466,280.367109,47.40032072,159.7775021,440.793006,422.6061525
1400000US06037262704,423.7000621,608.7916898,347.3256398,348.4468552,69.33994124,67001.6944,107.9269966,283.2839623,
1400000US06037262706,473.6887978,549.2695207,391.5188507,428.1575644,166.9061737,,58.50305903,,
1400000US06037262802,495.2106747,590.5260588,1243.226225,435.5493946,423.8984509,26.26037037,37.25245365,740.9671429,
1400000US06037264000,426.6572305,507.3458326,304.1977062,406.6914191,219.9980293,562.3245033,319.7675258,,
1400000US06037264102,343.6507277,456.7045867,364.1540073,379.5971862,inf,439.4884402,72.69468085,394.4725544,
1400000US06037264103,496.2415845,235.9602695,335.7028721,,,71.85721666,97.21445334,409.3899436,
1400000US06037264303,781.7199481,354.9833547,397.1485207,,,68.06305488,112.1421484,428.113804,
1400000US06037264304,253.8554308,,351.5443754,835.7773167,,inf,129.663788,460.0074627,
1400000US06037264305,428.0442508,541.5064544,340.6304019,255.2422334,212.221688,424.5789616,104.4278182,336.8374817,
1400000US06037264306,445.4420423,420.7621607,347.0676761,362.7763516,201.5019004,438.0900789,180.4531638,335.0899908,
1400000US06037265100,411.7786172,424.7611911,323.3198845,,,,,256.7983075,
1400000US06037265201,436.7384008,438.3229051,239.5909926,,,,8.259865255,,
1400000US06037265203,313.0326347,352.8210143,360.6975477,406.23403,,400.5731385,147.9592622,319.3175457,
1400000US06037265204,,,372.2798567,,,,91.04464279,379.4198499,
1400000US06037265301,,,,,,,,,
1400000US06037265303,,,301.0480832,278.4196581,415.2043853,235.7043449,324.7262045,96.26153846,
1400000US06037265304,,,59.47882353,300.3715954,162.7707789,79.19037757,122.9109321,214.9104781,
1400000US06037265306,,,599.2636505,,,588.6567468,152.1826554,,
1400000US06037265307,,,0,,,544.6867676,38.34477318,,
1400000US06037265410,460.2183429,511.8942582,224.3206612,492.234904,346.1039054,275.3142322,288.1523038,,
1400000US06037265420,407.4391597,411.6251863,284.1721612,546.2762238,,109.5684383,366.475075,178.9837209,
1400000US06037265521,,,301.9800613,,,341.8507668,71.64711825,135.2431507,
1400000US06037265522,301.7683036,469.9040767,379.7080292,185.8351556,440.8173217,,217.9866671,427.0944272,
1400000US06037265523,298.736275,292.8232692,291.2337084,243.9995349,277.5774818,411.394101,103.1894665,389.6545902,
1400000US06037265524,202.1697326,,260.0382409,356.5107373,345.916126,463.3968618,98.19444409,382.222148,
1400000US06037265601,337.3859595,318.6276467,284.6167952,257.3508359,317.8301789,175.5623701,155.733502,264.2275962,
1400000US06037265602,406.1031798,275.8147134,289.1265458,275.6581689,267.6732683,271.4764414,inf,490.4178874,
1400000US06037265701,377.1924911,362.096327,312.9098361,,141.4948674,71.90390258,132.5717155,192.1828022,
1400000US06037265702,349.7953005,424.738102,310.3363934,298.8111643,228.3353349,290.8642262,201.6298025,243.2458413,
1400000US06037267101,315.2182068,285.968203,307.5231065,inf,82.98717949,119.3905067,120.7365211,313.0281044,
1400000US06037267102,382.6370336,243.2772174,300.1859375,312.0276283,148.660221,100.6724849,198.3778389,74.6006424,
1400000US06037267201,323.5598018,295.5748299,268.2733114,261.1411665,257.6194482,111.6680406,85.97029781,323.9786325,
1400000US06037267202,380.6267123,263.3490314,257.3519757,363.0246501,122.3064607,109.6521962,115.1104119,382.1326324,
1400000US06037267300,348.1454082,,319.3358925,317.3037536,183.8680387,62.27558672,118.8651629,315.9956677,
1400000US06037267403,346.1002825,,273.9925373,287.5081652,inf,224.3255826,99.69447853,286.7896857,
1400000US06037267404,,,301.375094,49.2369338,152.7418556,49.61492642,121.4167946,382.4466292,
1400000US06037267405,139.5,,295.2941465,179.3236087,,inf,135.4378503,216.7968866,
1400000US06037267406,226.6844563,,302.5238385,51.79353493,,208.2574875,98.66537502,345.557037,
1400000US06037267502,365.5914513,310.5350311,256.8506841,221.6701319,67.78041066,197.9416648,123.0624393,458.3217391,423.0706134
1400000US06037267503,2038.405894,,254.6202989,122.3848921,69.29411765,263.317496,88.75452602,300.4348076,
1400000US06037267504,342.5828155,,294.8359868,115.5355166,115.9117707,59.11043694,75.60360963,461.4144567,inf
1400000US06037267600,325.8303122,367.1778633,251.7182372,217.178335,175.6540489,114.5896826,167.1580797,368.1003468,
1400000US06037267700,327.5652174,395.6647298,290.837931,250.6341361,214.7101883,70.99664786,86.33367086,308.3035714,437.5944353
1400000US06037267800,379.3399342,348.2797814,338.9217993,217.9959068,313.9070652,238.2469904,92.45381526,,
1400000US06037267901,,,374.8125937,,,,,,
1400000US06037267902,367.5075544,397.2732039,317.4928599,235.4226268,109.5280505,349.207884,163.1582594,303.4559602,
1400000US06037269000,339.9976446,345.1564911,287.7897647,84.81132937,91.48546945,325.100069,132.4113127,266.8229046,
1400000US06037269100,304.4529859,343.6254161,232.9168684,224.9268841,201.0256057,134.8757608,108.0653968,289.6067708,
1400000US06037269300,346.4818549,347.8942776,444.6033398,308.3890306,176.003404,196.7465264,28.50655462,,
1400000US06037269500,327.1210786,309.4399809,,,,,,,
1400000US06037269601,240.716895,369.7209613,,131.977878,89.96995192,155.3772699,80.41568798,,
1400000US06037269602,295.5427632,183.1067504,202.9685698,361.9967603,228.7977413,105.0825321,56.80494037,,
1400000US06037269700,289.3709884,276.0392292,353.6592498,218.1857274,62.3526965,215.8250279,121.2369902,169.2435593,
1400000US06037269800,295.1515464,237.7557987,653.3113735,348.4413727,468.6486486,60.51405622,85.39219653,338.070925,
1400000US06037269903,305.244665,,283.4421396,375.9522173,197.2593925,126.3129845,84.95472837,,
1400000US06037269905,720.5718651,,,294.3196264,,142.7605459,78.79846471,,
1400000US06037269906,229.8108736,,305.7209272,164.0757389,163.2925618,235.0885022,127.6664855,331.3688172,
1400000US06037269907,318.0063644,,247.6519525,518.9744232,268.6148339,196.9453507,67.9279321,371.4695878,
1400000US06037269908,264.5753106,,317.2166457,327.3990468,24.61587771,195.7646492,152.1965239,143.5844642,
1400000US06037269909,225.2350792,,248.6571429,281.2353258,480.112778,354.1912422,101.6582373,274.038585,
1400000US06037270101,192.1486765,64.05070397,288.1412174,316.2319925,126.5594834,41.28038453,59.09607063,358.1499449,
1400000US06037270102,197.5223529,,284.2120172,174.6475155,69.38755656,147.2115097,71.65856031,406.6679612,
1400000US06037270200,247.0225108,424.0278503,498.8552632,192.3277196,111.7371663,169.2208842,81.95706784,,
1400000US06037270300,238.2294833,352.7817259,,133.9268472,139.5756245,108.0808383,175.6494267,,
1400000US06037271100,306.3943446,409.8306867,,286.9920904,171.0238775,219.5701893,110.426437,,
1400000US06037271200,339.9279022,276.2190016,226.4748523,450.7575758,135.1586064,94.35692356,72.8225382,293.7832565,
1400000US06037271300,293.0546261,335.9486307,252.3184524,171.6293665,168.0170147,147.7532032,109.1244751,309.7188235,
1400000US06037271400,296.4618836,402.8524022,,84.94866636,554.3038486,229.7365196,228.180254,,
1400000US06037271500,254.1121404,367.1123495,242.8785231,180.4976271,123.8535714,35.88010691,67.71776502,,
1400000US06037271600,231.5212954,351.6008747,357.3816524,,,88.68834399,131.3602448,254.0299625,
1400000US06037271702,313.6637921,315.939801,383.4423701,272.4289017,168.8255204,19.95552147,59.96174283,,
1400000US06037271703,272.3296053,312.2763209,228.8665358,161.7201094,128.3553571,135.3509025,88.72914187,255.9628269,
1400000US06037271704,301.1993171,282.7685166,331.0472826,147.7293729,240.979852,172.5898858,97.87731863,,
1400000US06037271801,263.231859,59.66867342,,272.9350365,279.0039168,86.63777778,113.2281864,207.549809,
1400000US06037271803,330.6551605,,138.8498597,273.3117978,129.8548231,81.15865385,101.0066184,324.8785812,
1400000US06037271804,308.8072917,324.7426128,,300.7128204,123.5645455,194.4082042,86.08548531,,
1400000US06037271901,252.0258565,356.6111938,365.7241301,244.098287,113.5631579,255.6728097,111.4537199,149.8105882,
1400000US06037271902,279.4273158,314.7767089,194.3789386,405.9107327,298.2161734,210.2391856,84.48371105,400.2894455,
1400000US06037272100,317.1000398,374.4975792,330.5178807,186.3561199,193.3087444,104.737796,73.09124088,,
1400000US06037272201,341.9056518,573.6336919,283.4411852,110.7943609,29.65848453,227.5191478,52.90240586,393.4927273,
1400000US06037272202,360.2299465,193.1745562,314.8763441,354.5243697,267.720068,290.34403,79.16257214,410.6801394,
1400000US06037272301,245.441028,356.0615205,287.97997,106.6057786,187.6807018,73.76547231,62.12195122,475.85,
1400000US06037272302,268.3770104,326.48842,352.2604043,91.02871822,151.2965998,91.17041367,67.88878676,,
1400000US06037273100,381.1922366,359.1715718,,145.1897082,20.4368158,27.29047619,219.5697809,,
