GEOID,Median_0100,Median_0101,Median_010C,Median_0200,Median_0300,Median_0400,Median_0500,Median_010E,Median_010D
1400000US06037602511,95.17046623,69.14832933,157.5018581,103.8912287,98.22369133,102.3659239,82.18343424,,
1400000US06037602512,475.7409809,253.1602785,,543.2927584,549.5173564,512.8787077,841.5108769,,
1400000US06037602513,225.0692577,305.3105376,401.0214566,230.6017381,151.1804879,271.2498335,171.5043244,,
1400000US06037602601,275.5320752,275.0970518,,,578.1599855,513.9485631,230.4866099,,
1400000US06037602602,635.0176667,807.9364323,,,,823.155394,749.4582431,,
1400000US06037602700,554.1394677,585.6562234,113.8465851,676.4100556,795.1340369,773.1697449,772.7416555,,47.46689194
1400000US06037602801,546.410342,334.2508496,613.0974819,416.7910069,376.7462181,454.7274459,470.141072,,
1400000US06037602802,414.5528551,406.8303415,,160.3293456,172.78199,331.0099657,270.1407603,,
1400000US06037602900,616.2737272,604.7230703,975.296209,1060.346878,1031.108499,697.3215637,893.5365105,,991.4682224
1400000US06037603004,382.1426194,220.8980103,448.4845646,313.5001749,254.4360704,451.5588591,446.7007708,481.2406575,
1400000US06037603005,255.535059,362.4351691,211.780916,376.7256567,410.4757665,364.3722926,328.6165334,79.54504757,
1400000US06037603006,543.2905421,592.965868,287.0988173,316.9702065,343.5662133,163.5507355,303.214043,,
1400000US06037603007,758.1353164,671.3724882,740.0329386,836.0278602,820.8853601,549.0295293,698.6477543,,929.1316045
1400000US06037603008,360.370552,344.934523,256.773943,411.1967688,405.9315757,406.5298535,339.7364984,,
1400000US06037603101,397.4629241,364.9701692,506.5356692,439.8717454,422.6815919,478.5644465,547.4489313,560.4550245,595.3471133
1400000US06037603102,154.0772236,178.4953096,284.0310313,242.2173695,357.7166626,274.4278138,353.3047245,,312.0674323
1400000US06037603200,314.353512,274.5390511,701.4368282,478.7102879,504.0783228,152.5496435,342.9360182,,
1400000US06037603301,382.6219316,452.718471,226.2687068,444.6298498,271.4409284,155.4223373,174.1511919,,
1400000US06037603302,672.5309032,487.5544791,688.7061546,601.2167706,664.1788978,671.0035945,706.1231568,711.8101341,684.5161873
1400000US06037603400,309.9464191,341.6139637,706.0590124,503.3860317,523.2472517,352.0204154,644.5637078,,298.0031551
1400000US06037603500,386.5405673,300.6939278,522.0949105,514.8239333,,,152.172842,,
1400000US06037603600,526.9589295,625.60333,618.9490985,300.6162748,127.0356184,440.5173987,,685.653171,
1400000US06037603702,359.7064744,344.9942669,,384.0725954,261.0219334,,,,
1400000US06037603703,389.230055,393.0823541,,136.2569756,,,,,
1400000US06037603705,110.4514747,,350.4913032,458.0853732,386.6860168,,322.5388615,365.1323235,285.477958
1400000US06037603706,267.6935768,,340.4903532,339.2915912,295.519953,313.1029364,219.3377114,,
1400000US06037603801,301.7743,215.5439174,290.957054,327.2259091,229.0725315,320.4184944,315.3534539,447.8696059,
1400000US06037603802,144.1143529,81.39116703,402.3160863,219.9254477,194.5282345,296.9620303,183.1821465,376.9914116,
1400000US06037603901,374.79039,340.080956,377.8351828,390.4248436,509.0360679,407.121755,401.5202772,,
1400000US06037603902,218.8676507,364.3660494,544.1095271,259.9498477,312.8105602,335.072191,217.2518383,471.9903911,498.6917963
1400000US06037604001,364.5482971,287.059223,299.4374191,321.8904111,362.4061601,469.6590867,448.6237809,,475.4350955
1400000US06037604002,225.1870841,271.950848,269.6231868,212.0844919,291.0878825,332.9081672,392.0158104,300.2795552,127.7233639
1400000US06037604101,200.269171,199.325424,141.6525157,188.0672519,87.75584148,141.0097511,44.8756032,44.72036945,302.9754097
1400000US06037604102,301.050507,315.0581886,57.00822719,273.2966978,380.3368089,174.200824,233.5032819,,
1400000US06037604200,631.3893975,627.5719651,,541.1481831,538.9882516,872.5300231,696.2852298,,856.397547
1400000US06037609900,653.8713001,690.6351003,781.0081206,546.5511862,446.8717186,550.3521948,597.3333453,457.5820407,
1400000US06037620001,196.3622458,173.3844231,48.87572835,276.9230368,271.6038174,50.71762325,42.20969298,,
1400000US06037620002,119.2739704,124.4818916,117.092365,93.21068542,72.11213517,82.29077845,67.09007714,,
1400000US06037620101,249.3801796,235.3770275,108.116731,219.043655,75.84838968,61.50177684,64.93807902,73.14314658,
1400000US06037620102,136.7051035,127.3925265,236.8355899,144.4210026,159.3358378,136.1884886,161.6232616,,
1400000US06037620201,121.9772049,,115.4506827,112.9629698,121.4905627,114.1235563,211.8981635,57.64481965,
1400000US06037620301,242.1936346,244.2568302,,305.157229,211.2535894,,7.117261505,,
1400000US06037620303,166.3946562,138.5070866,197.7559314,142.7427646,160.7366995,116.4905179,135.0851159,,104.8285266
1400000US06037620305,117.0009494,55.07999485,119.6341566,97.84032756,127.9380695,119.5602234,80.79591353,78.57081909,87.51733534
1400000US06037620400,159.2828015,173.7663635,130.125852,67.70080467,168.3181614,149.2449215,149.0001228,169.1555785,100.5587626
1400000US06037620501,260.4899247,262.2437362,258.963746,275.5208414,295.9746654,205.6734633,289.3985651,232.1346113,233.8019297
1400000US06037620521,321.3772281,304.5730799,448.4115742,340.3363962,465.2781621,379.2900718,440.0733452,392.5443932,
1400000US06037620522,397.3445988,395.2911709,400.3113538,392.9610793,333.3255365,436.8662171,382.3869449,541.2687252,452.5640787
1400000US06037620601,397.7135927,198.2203242,281.1393994,252.2015827,166.1335228,209.5904561,221.0158158,34.98730278,537.5866029
1400000US06037620602,164.0648979,176.7684649,256.2695801,163.8388696,157.9805602,251.265192,170.6984648,220.3252086,315.5606069
1400000US06037620701,139.0395436,81.05690941,236.385564,126.5741945,246.1888911,245.2677256,243.7389817,160.9273457,273.0503294
1400000US06037620703,131.0761339,148.8587563,167.6977451,117.0200698,134.6807713,85.2059432,133.6158411,191.1962934,130.9588231
1400000US06037620704,131.0032653,123.9540225,145.5031719,158.0905422,149.0276768,158.7915946,136.9923167,126.6214317,287.4455424
1400000US06037620801,259.6215747,255.1812285,176.8762654,320.3464771,155.8385033,60.25162431,190.0809491,,
1400000US06037620802,307.433428,345.2177373,341.9217607,417.133202,222.6143869,234.8476927,271.191332,118.1848812,
1400000US06037620901,196.9224559,185.8005409,110.801759,100.4103983,125.8466897,167.0129399,269.3371621,169.348776,
1400000US06037620904,124.0920239,90.12684131,163.1801086,128.6612292,75.90081173,118.7668721,88.17699427,149.2297358,136.6131749
1400000US06037621001,137.5614291,142.4868831,132.3541549,152.6775435,161.9138838,129.1322578,178.1247519,48.53289532,141.6434119
1400000US06037621005,128.6452648,58.54752157,176.0764355,121.6361539,138.8566181,132.7902493,147.5765467,78.10725028,26.02957841
1400000US06037621102,134.667094,181.5055121,154.4830496,137.7662421,176.5410878,142.5284231,108.1456559,239.1841398,120.3489325
1400000US06037621104,81.4016339,67.79587513,78.77135508,80.28205358,105.9048007,117.6079083,131.8778174,161.9598062,36.35095514
1400000US06037621201,379.887372,408.6217929,461.9016419,373.6295414,385.9295268,301.8992609,330.0993917,589.7600651,
1400000US06037621204,367.7833724,,46.41617632,323.4061643,212.1100754,470.4638564,230.0600699,,
1400000US06037621301,345.872652,294.3170425,497.2970489,455.3251408,415.9297613,405.1355236,272.6125573,101.7945777,309.5979502
1400000US06037621324,253.6487783,16.17160337,94.48759323,295.649486,227.6168696,180.4814796,165.8962661,,24.06225625
1400000US06037621326,276.187769,235.5512727,102.622848,241.0521875,379.0973891,217.4923254,142.2345097,105.3909548,
1400000US06037621400,387.6806982,322.6239925,168.5972928,418.6363609,518.7213493,528.302835,304.3104984,474.4800226,
1400000US06037650001,670.1919218,697.3246862,187.9753245,561.5828263,,618.8277286,660.1424831,,
1400000US06037650003,234.7709783,266.3959401,59.14804238,239.9609534,250.6765064,46.49379131,154.7128584,,
1400000US06037650004,439.8570758,463.3502298,244.3865833,551.2294073,268.2647528,540.4916397,304.7440207,49.51543998,
1400000US06037650101,252.9815003,228.2181733,405.1522143,235.3921697,241.6614593,477.7504154,469.8357072,,
1400000US06037650102,512.5341519,344.769566,15.05002736,822.4970964,259.0112078,23.34666846,520.6265745,,
1400000US06037650200,595.0549674,523.6233565,495.4875292,705.3992943,1273.948648,522.8458525,836.6441115,,
1400000US06037650300,271.1114534,274.509573,169.4768306,190.787032,235.6218076,89.47714081,221.1916164,,150.8923486
1400000US06037650401,221.9824305,214.3894944,337.255259,180.0409194,,145.2401387,164.5752751,,
1400000US06037650501,220.3467979,165.4176733,,,,,,,
1400000US06037650502,141.3365137,113.200789,75.42912072,,,,,,274.1122933
1400000US06037650603,219.4902531,191.2811108,429.2538281,275.1808225,375.5442896,,368.8385271,,368.7949252
1400000US06037650604,276.86949,278.4699788,465.2992544,226.2114769,479.2101231,435.6281455,365.3565337,,
1400000US06037650605,102.8932658,122.151049,32.027782,,,79.70670563,217.0024348,,
1400000US06037650606,319.2255,331.1583411,277.1608979,596.5712125,520.5961728,302.7062586,266.4968618,,
1400000US06037650607,466.1647235,430.8980629,354.242254,,,,451.6708698,,
1400000US06037650701,275.0660013,253.1115476,584.3637632,,,,,,
1400000US06037650702,268.1347593,296.4229605,309.401252,,,,19.80063883,,
1400000US06037650801,356.2777372,306.4812813,320.0409839,322.6024971,,328.0548464,,,355.3359047
1400000US06037650802,294.4948261,,268.9711442,292.9818758,,,181.9890975,145.8571701,422.2457418
1400000US06037650901,327.7592021,141.513648,209.9555193,319.7790934,437.3412311,466.510347,402.8953796,678.7170048,99.13071858
1400000US06037650903,343.2384095,302.1219895,183.3182578,325.5278132,313.4587622,404.2906899,389.3197264,53.73818093,380.8096324
1400000US06037650904,269.0827889,304.4535664,76.36220464,85.6437834,94.84938744,72.01588191,140.0984329,146.3320113,154.9985941
1400000US06037651001,303.0265647,305.2613041,506.1503638,362.1437176,,367.7698819,404.3810432,,
1400000US06037651002,451.0954893,529.9180924,368.0166739,333.266251,404.2569278,531.6164024,531.9699513,391.0909635,404.0697016
1400000US06037651101,312.0771449,281.4287455,177.8648687,473.1246756,,300.1260188,366.1888947,,590.7529162
1400000US06037651102,261.8477325,163.6234783,228.7487466,353.6127546,,,336.4067141,,
1400000US06037651201,202.4690845,160.9697974,341.8335231,240.1632134,71.32440506,,,,
1400000US06037651221,258.0079688,342.45569,195.9997887,,,,106.1575617,,441.813939
1400000US06037651222,155.6836118,203.1455112,95.14572496,,,117.0043247,139.9212703,216.1517354,217.7625576
1400000US06037651302,154.3508467,153.9598032,226.5668448,,,,78.88893627,,
1400000US06037651304,220.6283255,198.4898781,373.3695397,236.1950649,242.1163792,234.8705794,129.8517462,37.59516281,166.848854
1400000US06037651401,324.3785772,266.382096,,607.6112035,530.3946686,,,,
1400000US06037651402,230.0501668,254.7350783,297.7815897,320.4697621,331.3211726,209.5447382,234.9558967,368.6967258,329.7061994
1400000US06037670001,249.5396944,169.4161637,383.0533564,450.8234877,439.034451,308.8492258,364.1204719,,
1400000US06037670002,401.3612121,454.8498292,360.3474275,319.1811132,244.0545602,415.0732531,425.883052,,238.6698463
1400000US06037670003,384.6760436,330.6893449,662.7133502,447.5129706,387.2247693,535.6121369,317.9126025,,459.4864808
1400000US06037670101,336.295574,402.8036823,285.5493322,178.3919549,186.9754586,172.3073213,192.9368078,,
1400000US06037670102,354.5692407,340.8595449,289.5801451,361.5969087,338.5650168,386.7252279,287.2214204,267.9179447,349.0023508
1400000US06037670201,247.3500281,251.5830202,48.41208011,,,,,80.44050073,111.19416
1400000US06037670202,189.4806068,212.2329162,,184.1355507,,,,,
1400000US06037670324,64.80266598,49.39901402,73.14340665,75.06349495,70.50000872,59.96194151,64.86504087,66.17474105,
1400000US06037670326,96.50952298,93.01224803,,,,,,,
1400000US06037670328,86.49248109,73.47531762,41.26303135,,,,40.41063185,,
1400000US06037670405,332.1616056,311.1702344,130.5230426,,,,52.91574825,,239.2305048
1400000US06037670406,292.9160129,383.6804746,242.0439363,,,,,,303.5519743
1400000US06037670407,350.7359881,302.8456767,473.7678974,,402.2683336,119.8267717,497.7114315,393.9975322,470.0116513
1400000US06037670413,215.9907588,219.6277711,46.94614845,,,,,,49.06863694
1400000US06037670416,140.4378919,111.8341412,,,,,,,118.7057956
1400000US06037670417,552.0940968,555.0180712,67.17219486,,,,,,
1400000US06037670418,324.9633599,293.2079429,,125.8401001,,,,,
1400000US06037670500,464.9856715,467.3613701,,,,,,,
1400000US06037670603,224.7817022,143.7752856,,,,,,,197.3231633
1400000US06037670604,223.6501005,211.8392432,126.6469531,148.9000247,,54.23019364,,,117.2703463
1400000US06037670701,358.1855969,342.3227521,357.4566731,,,,,427.1908463,206.9273143
1400000US06037670702,228.2620442,256.9861794,,218.1971963,,35.02787589,,,
1400000US06037700101,190.9922061,157.194852,136.2394761,172.5456038,262.3202693,201.3451669,237.3734977,,
1400000US06037700102,506.6650737,650.7602638,401.5912457,568.1450548,576.6886635,284.7898977,530.1328697,284.4729876,
1400000US06037700200,367.1679768,374.9996069,120.3662404,316.7900697,301.5515109,300.8211174,365.1921897,107.2631568,
1400000US06037700300,183.8301082,163.5887826,200.363862,167.4548547,116.0226119,242.2855856,176.9207358,119.9969334,
1400000US06037700400,375.8636699,408.6495617,514.5865245,405.9813017,369.7217909,384.8717357,691.4844292,516.0685437,
1400000US06037700501,355.9718859,303.7065345,317.6584795,311.4084874,347.3288835,415.6473093,467.620341,462.2771165,
1400000US06037700502,414.2526297,485.9484527,365.1932356,572.1109213,455.2675911,577.739096,608.9483699,468.0087826,
1400000US06037700600,236.2260143,309.2155828,112.4140907,102.2625832,141.0874593,,,95.17127157,
1400000US06037700700,289.9494704,302.6281198,,,,,,,
1400000US06037700801,251.6917612,266.5596317,199.4731363,174.0194588,186.0421375,354.7271768,256.8440146,138.0404512,
1400000US06037700802,350.423511,340.7769673,356.0656752,335.76691,336.6098195,349.3012152,357.8650258,490.6719594,
1400000US06037700901,333.9760325,337.9414799,79.25841918,124.793283,432.3667317,144.7868304,185.0484948,,
1400000US06037700902,225.9197626,225.9173911,177.3469551,425.3338683,484.6669316,292.7009488,213.4823193,52.7452587,
1400000US06037701000,341.9822422,342.6947513,176.0438151,138.0551546,205.7278306,191.7451704,185.5160335,421.2062776,
1400000US06037701201,1201.534618,1231.251369,815.1099066,930.4508345,691.8492641,1083.370917,730.1371059,885.8241717,
1400000US06037701202,577.9534766,405.5545545,866.2182135,933.9280213,879.9680924,794.4697445,882.8096845,863.5236412,
1400000US06037701302,469.9531167,,498.1177061,385.2259286,538.9484101,472.408062,404.2732848,388.0960162,
1400000US06037701304,645.379777,589.7272886,108.8523254,459.856111,349.570561,167.7967356,306.3359948,175.8028408,
1400000US06037701402,94.49685436,9.081843446,152.6088162,240.6280789,227.6303176,389.4470313,227.0276932,227.4618467,
1400000US06037701501,464.7895317,,614.6521248,766.7642552,643.2716004,672.9839369,586.6517622,556.7197769,
1400000US06037701502,471.4028139,,522.9902184,440.2327439,466.1079509,564.1009887,439.686545,449.9443212,
1400000US06037701601,289.4577586,309.8585716,409.3522618,83.48389331,316.5769953,388.1438357,387.9688453,300.4409329,
1400000US06037701602,296.0889547,,408.1022006,275.3564406,240.7167023,246.0879887,510.233326,534.2112761,283.5625981
1400000US06037701701,335.6005143,17.49159458,482.8975806,198.7674876,405.3502719,353.7644915,409.8244042,287.7124815,
1400000US06037701702,209.3964448,252.6573844,230.6697442,249.9773133,277.1318375,376.7398048,294.013958,288.4131455,
1400000US06037701801,280.8407194,329.0591004,201.0493136,336.5488839,191.3054074,368.7524941,237.0697291,100.2460499,
1400000US06037701802,202.8054981,,343.2023765,217.2843905,221.16069,291.2952581,222.5863099,290.2614491,
1400000US06037701902,21.52951664,30.32393077,513.6735078,45.48964561,53.34255638,66.40585777,463.1477693,25.61464875,
1400000US06037702002,104.3068268,103.1419021,95.20533918,122.792405,176.5136517,146.6282091,125.020679,104.5880918,
1400000US06037702102,205.1548954,282.1460614,58.90078731,271.65442,306.9794094,283.2617003,303.7655103,329.1138071,
1400000US06037702201,448.2851625,519.7269297,318.7151673,405.7331426,408.2316485,442.8898054,402.4043419,172.3501023,
1400000US06037702202,196.7636139,207.4400486,576.1687833,378.7281061,406.310835,416.3923714,483.1945432,390.598667,
1400000US06037702300,402.6033975,415.8420519,421.5311672,374.0293727,467.8471595,312.7354743,399.2615409,581.0311295,
1400000US06037702400,216.9615832,208.5201945,243.0490597,219.2949298,209.4610763,161.3867141,114.2870627,212.5438608,
1400000US06037702501,164.9655584,159.9549705,300.5454819,242.7561655,339.262328,318.4839689,283.9825028,95.38588138,
1400000US06037702502,90.51577316,80.067149,359.6687155,,,,49.84207128,65.43472783,329.9871428
1400000US06037702600,237.5696532,303.0327888,284.1278477,513.9595241,257.0606989,398.9924212,82.39502322,,343.7894066
1400000US06037702700,147.8710587,222.9550777,133.9536712,307.6870283,63.60195254,127.7516473,32.02248588,,
1400000US06037702801,170.6497436,169.6978396,198.2008482,169.341493,149.5340784,152.8989819,162.663675,38.49162001,
1400000US06037702802,492.9719496,484.2348714,196.2824873,479.9090737,481.9996879,573.7819334,435.7159457,,
1400000US06037702803,184.5370496,228.0740609,372.3782871,219.5211976,383.5678986,735.0850153,350.0604776,,
1400000US06037702900,,,,,,,,,
1400000US06037703002,523.5579797,535.8874184,1047.522667,356.4269525,379.0919794,,1021.513933,960.3839376,
1400000US06037703003,218.3966663,201.6947618,185.9710847,,,,109.6183391,185.6720485,
1400000US06037703100,502.8297987,307.3098233,,119.3015398,319.0058906,352.3597866,336.553226,,
1400000US06037703200,361.373047,315.4495042,204.8632385,579.5520073,676.6925559,661.9254022,463.8138057,340.271664,
1400000US06037800101,226.8541723,481.3554144,275.9729309,28.75751898,,,,,353.9757347
1400000US06037800103,164.5724981,155.1347279,,77.90486273,453.2335709,532.3948523,,130.4195371,
1400000US06037800104,143.4707472,146.2682862,,96.92686225,73.75960482,,355.2114167,,
