GEOID,MedinaSqFtVal_0100_Total,MedinaSqFtVal_0101_Total,MedinaSqFtVal_010C_Total,MedinaSqFtVal_0200_Total,MedinaSqFtVal_0300_Total,MedinaSqFtVal_0400_Total,MedinaSqFtVal_0500_Total,MedinaSqFtVal_010E_Total,MedinaSqFtVal_010D_Total
1400000US06037501504,268.01966873706004,270.96590909090907,282.6179628491976,214.91294739370647,215.00920720085423,171.42986798679868,116.87495401343841,,
1400000US06037501600,270.2361553150859,281.3296607833125,289.31201550387595,268.2814285714286,192.81046318013807,287.37020165418187,187.5377176015474,,
1400000US06037501700,259.74513861516226,298.8739420935412,,207.10819486862516,41.30387811634349,189.93260230008025,167.21655272825382,,
1400000US06037501802,305.02093596059115,370.10970041830365,230.86974110032364,221.4140687,262.6813852813853,255.6351863550221,217.86424478303346,,
1400000US06037501803,265.1127463965719,,,198.3996065726522,209.82213246071512,198.9688498402556,201.00789368546978,,306.0669774239758
1400000US06037501804,333.3812217,,233.02214930270713,240.78697183098592,158.8545918367347,136.33453608247422,186.72891866699456,,
1400000US06037501900,279.1905767,269.7165603232027,,140.06458253515834,346.1926444833625,,,,
1400000US06037502003,289.43296499656833,285.74332111052905,277.0496564416043,229.09967320261438,122.54959785522789,185.2096050079274,162.5985235661556,,
1400000US06037502004,251.79505664263647,279.07304785894206,,222.95354677446903,165.86172110055423,222.4084928988949,123.6894891122278,,226.59815242494227
1400000US06037502005,250.14042207792207,265.7387969173004,269.6658688,195.8022334288251,107.59294871794872,,189.13848858728826,,
1400000US06037502100,243.24027072758037,250.73110465116278,inf,177.79378316906747,160.11106382978724,271.3018164327134,135.8576695246411,,
1400000US06037502200,233.42169373549885,249.3892598,204.0802407221665,166.96988144825377,201.14188163884674,182.3667820069204,127.71233890172341,,
1400000US06037502303,217.74070796460177,242.15258467922388,178.0428892419697,173.95402298850576,132.45173041894353,24.781331687327032,183.16856232939037,,
1400000US06037502401,218.08613323473983,210.1959706959707,353.52171095268955,169.3538752362949,68.65645390070922,129.94121447028425,142.38834284990108,,229.24401763224182
1400000US06037502402,230.21385518843573,222.5041124751342,,,,,,,
1400000US06037502500,238.24454148471617,251.52645502645504,268.6131508678237,182.9237623968507,227.11406717658795,76.75628397,141.74471492632927,,
1400000US06037502602,220.3976908274535,210.06583314729917,197.5179685901371,214.62911608428882,183.8425883579952,,161.5142659427233,,251.7921784739097
1400000US06037502603,239.2577519379845,236.75,,144.40760230983835,166.9233870967742,50.763506378122855,,,
1400000US06037502604,247.7505602057517,222.75378949105723,,75.51270608065981,252.2128514056225,68.42456140350878,,,
1400000US06037502700,231.45911949685535,235.76856835306782,323.790625,161.2368024,,,212.20594090787532,,247.83594297826227
1400000US06037502801,236.62584005376345,279.74671294137886,225.25957727873183,220.45105012739597,,,,,249.18057267830108
1400000US06037502901,255.9328813559322,249.0780321,,298.10385191994135,200.5802751436236,593.0232558139535,,,245.32525697503672
1400000US06037503000,245.27535211267605,171.95025460242852,224.3990323,191.43017725897104,154.82569105747223,200.94051489373496,152.83944608993147,,
1400000US06037503103,269.78266666666667,255.96875914535008,130.0516433858816,180.24723573639983,318.75283732660785,138.4765580331618,200.87076301183896,,
1400000US06037503104,248.43827022190433,246.26642664266427,253.1318359,207.7874243907725,217.45120320855614,180.2711997487437,268.5272149725275,,
1400000US06037503105,243.18262707151595,211.87194016951042,300.41070023603464,259.7266335814723,193.65125829533198,220.52391028353787,236.8583576933298,282.07604166666664,
1400000US06037503106,261.8873429084381,356.43440860215054,284.4722972972973,231.36959280409064,175.54269662921348,170.5449239,128.2220404825189,304.9571770334928,
1400000US06037503201,239.8223632038065,237.60230292294065,,207.36778480316596,84.41903556220508,131.12278512602944,,,
1400000US06037503202,263.76297119797437,254.4783623312048,328.1928934010152,183.02294387437811,249.89560684624573,41.88287401574803,177.48836506497432,,158.17516843118383
1400000US06037503301,269.9630001473072,226.72106398274622,,264.5940250677688,,358.92098484848486,179.88845332418194,,
1400000US06037503302,249.95516782259295,283.62077615780447,288.90856481481484,192.19082840236686,294.8414634146341,177.3430639006911,143.40676814351727,,
1400000US06037503401,259.0990772219524,256.3785046728972,367.9625,210.04041783162472,242.8009072580645,160.60624235006122,199.91065300695715,,249.70765864332603
1400000US06037503402,265.42075471698115,256.6218510212858,318.86050955414015,323.52353556485355,,,220.03115208342615,,255.72825889284934
1400000US06037503501,255.9579918032787,235.55663177073683,248.24232081911262,209.37144987889135,99.30255474452555,101.72210349530889,236.39764840408196,,
1400000US06037503502,265.2039979,271.25060963690566,350.8961143435033,335.55373665480425,,333.34391025641025,91.82338046001266,,
1400000US06037503601,246.02957655714647,280.8863131,404.8771573604061,298.53175074183974,,,inf,,
1400000US06037503602,261.5369696969697,251.07426099495314,,,,259.2993358633776,,,278.8118699083893
1400000US06037503701,242.88603631809644,279.70928786197516,,,,,82.53089835250233,,
1400000US06037503702,237.34364045425326,253.90694322768107,315.0687869822485,,,134.84297693920337,122.63784998978132,,
1400000US06037503704,195.0090991810737,337.0033599927719,325.04329,,222.0001677409646,,184.7817471768531,,302.5536809815951
1400000US06037503705,245.94048211219848,265.3331173039533,361.60205128205126,,,,,,271.9970735785953
1400000US06037503801,254.37339419337013,245.20201875375972,195.98523421588595,265.38388820386353,,,,,
1400000US06037503802,247.28574101796409,250.27771870286577,303.77932731747336,,,,,316.79957805907173,259.94181403308613
1400000US06037503901,256.9674576271186,279.54931972789115,,,,,,,
1400000US06037503902,246.94607922257399,273.5833786824611,,,,,,,
1400000US06037504001,244.09351988217966,272.1659407767314,,,,80.13869299,105.63023247143678,,
1400000US06037504002,264.7892512077295,278.9160363086233,,129.77870608269896,105.84993498049415,,153.61444138225306,,
1400000US06037504101,260.64888840847846,285.0772147,260.14190643274856,,,,57.75690293196698,,
1400000US06037504200,237.52848101265823,279.1483333333333,284.0308871298472,212.79021739130434,140.41185642331322,197.01032366071428,142.06240843525123,,252.6332670482704
1400000US06037530005,189.86113343139624,198.00625782227786,165.10567331670825,,,,116.08631205673758,,172.82135523613962
1400000US06037530006,226.77635689612399,213.64824127640173,251.20897959183674,242.8118441,104.97709739633558,181.51100886440634,121.53453206005798,,207.97431946584487
1400000US06037530007,209.61005463781106,237.95553341083985,248.51288480171877,177.81774234841714,194.00862068965517,189.52166301969365,136.87416045671955,,
1400000US06037530101,231.89780077619665,240.98641341267898,193.76553894571202,197.51530993750677,173.46757164404224,131.05332221578217,155.90884104443427,,261.6534260178749
1400000US06037530102,217.47463394947448,239.55719921104537,212.4210130634979,170.23252185575774,182.42766959563733,131.80791826309067,151.02502706866838,,
1400000US06037530202,225.9463829787234,194.36675191815857,,234.19433795789217,183.63749138525156,132.21814903846155,216.61000815882514,,
1400000US06037530203,214.6453350271014,249.22799097065462,,169.5219451898231,,186.758269,97.67396827,,
1400000US06037530204,271.8098118,371.0000753378853,,194.45597235663502,168.02450107637372,105.14161955373174,202.27017649074708,,
1400000US06037530301,231.32515023571466,247.31744145676555,,181.24266195346198,131.3038036,132.2433313975997,104.13904761904762,,
1400000US06037530302,220.35080304311074,228.94173493770268,,196.8481831757093,172.90109184328838,167.61904467944444,128.97952785429533,,
1400000US06037530400,260.5336721728081,248.92167721518987,,203.52117761820446,227.13215842178352,,0,,
1400000US06037530500,217.0771567436209,168.41331202628902,,176.4865164,158.7114814718079,165.1886884407657,229.50034722222222,,
1400000US06037530603,222.8460616654069,98.26317245558084,,186.65195235330197,161.50441518218565,165.33247570040024,88.76678445229682,,
1400000US06037530700,229.94494047619048,,,173.44307036061755,169.06138475197258,91.55772594752186,56.926233820635915,,
1400000US06037530801,225.94113149847095,372.48784440842786,,164.88679778760036,140.87143928035982,135.92948822528018,111.02361642293019,,
1400000US06037530802,215.56147503224616,401.45885093167703,,188.46006944444446,175.29928498467825,175.31660079051383,81.37844114280739,,
1400000US06037530901,233.87755962214595,140.27633994126285,,173.95729612712913,175.91913654663256,179.1378144020562,204.73890577507598,,
1400000US06037530902,214.79992307692305,28.628324468085108,216.12244897959184,166.56169112920503,97.94880943643665,186.8114821939871,83.04298797006726,,
1400000US06037531000,217.7300870712071,166.41570327552986,,173.53275774504826,161.35433905058906,168.9390626454249,131.1296221199331,,
1400000US06037531101,216.42278215223098,,,176.98889862693542,139.25231085244778,121.36477523178084,187.68990979319278,,
1400000US06037531102,221.8758389261745,,154.6100495049505,165.67221440514936,116.97407894655078,152.17459717140446,116.92749749415303,,137.0360655737705
1400000US06037531201,213.1015372168285,107.07828282828282,,180.87344199424737,148.65835902821726,155.69385001334402,135.17439362086895,,
1400000US06037531202,237.1093220338983,,155.7731092436975,160.35493827160494,152.42135326245358,124.91438596491228,111.40549320732427,,
1400000US06037531301,215.48013245033113,45.97440003335254,144.06436931079324,185.3714621408681,154.49856309328453,129.8103125,99.421875,,
1400000US06037531302,227.75936289281103,,,185.56100338083522,167.49061371073992,145.7159972040089,142.47447685743086,,
1400000US06037531502,270.75823170731707,,,188.91239792130662,201.79951690821255,134.09103260869566,92.84286675639301,,
1400000US06037531503,210.16737288135593,54.688414997567364,142.8156146179402,175.4875283446712,125.19039224327898,117.02119224217367,118.62362597098051,,
1400000US06037531504,228.2969756890156,258.2525877097407,,169.5066751430388,167.71216528679048,108.32809059452659,132.1436011904762,,
1400000US06037531602,236.18426579301075,,,179.45711673858733,154.95612009237874,145.7416554070474,118.72387738252303,,
1400000US06037531603,201.93426140757927,99.78641975308642,,160.4349413140361,130.58395410833924,127.5279503,73.87659831121833,,
1400000US06037531604,207.8068015555213,72.18525179856115,,184.1078869047619,165.3158371040724,151.0415593793059,112.11586596689544,,
1400000US06037531701,226.46455699377884,,,192.67560667828627,179.7624079534923,153.39419978517722,151.07487787141355,,
1400000US06037531702,216.10060420201734,227.2526703650268,,162.49116424116423,162.7485221,207.89202008928572,136.22423583423947,,
1400000US06037531800,254.40991679074665,157.73321123321122,229.4806603773585,201.4177443303565,151.1060541004723,161.67873576055393,106.02342606149341,,
1400000US06037531901,232.96428571428572,210.00661874500815,,185.40976933514247,176.72994300745287,178.22218100890208,182.37000136877924,,
1400000US06037531902,247.1638418079096,292.1904734818039,,202.51260022909509,148.85814861743762,217.61948424068768,172.8236480449524,,
1400000US06037532001,243.22821279912648,157.97454026866458,,198.06509846827134,197.20764043405012,170.09700598802397,226.6695962336123,,
1400000US06037532002,222.24319660924255,253.8239159001314,293.2883118311546,275.8877804506077,179.40086911457223,133.8093850189449,159.58309248554914,,143.40377513336068
1400000US06037532101,234.1020206253899,245.62007432041077,306.2852760736196,217.33450395083406,176.99059266227658,159.4885857563742,165.25566640584248,,298.59898305084744
1400000US06037532102,223.68083333333334,237.77860404658878,287.5495245666498,223.62891046386193,189.81126601106786,159.01121865331032,130.69444128808223,,275.81542056074767
1400000US06037532200,218.8746516035121,277.6097208854668,266.0315151515152,232.8531047265987,197.02412230998635,163.12137654320986,153.20085388488377,,
1400000US06037532302,238.15552035394296,329.6724511930586,,194.18893129770993,140.91330567006315,157.7183879093199,136.78179139412595,,
1400000US06037532303,221.08101360904914,241.3032646,inf,193.53312101910828,156.35777421507208,63.93356374807988,147.7923400487049,,
1400000US06037532304,235.07317778095023,271.72172805533455,186.4341610233258,195.99388753056235,166.0247176,143.39476813317478,146.11166176242838,,201.37960526315788
1400000US06037532500,208.6561859193438,,202.2925060435133,185.98672076724455,169.52950159374092,173.59843290891283,116.18453724604966,,178.05063080772453
1400000US06037532605,223.59446153846153,164.0579781962339,204.40339261988163,219.81660673175122,165.06237288135594,146.84521739130435,95.68551948059454,,174.58453144028013
1400000US06037532606,206.94292237442923,329.2094211123723,,165.3878020509602,125.29783673752578,143.24534552843073,132.3013347022587,,
1400000US06037532607,206.91901544401543,221.8912630386775,182.23514211886305,184.21512539184954,156.86812337783644,191.6329228441943,100.15904255319148,,
1400000US06037532700,198.55701754385964,,,157.8019093078759,153.56337271750806,162.51733665749657,130.0291588000839,,
1400000US06037532800,210.69939028075794,,,193.5894067370538,135.51867166442048,144.9909501361215,66.61502520036802,,
