GEOID,Median_0,Median_1,Median_2,Median_3,Median_4,Median_5,Median_6,Median_7,Median_8
1400000US06037800333,176.9323087,343.7174501,304.6566356,438.6033834,,,,127.0630003,121.8035891
1400000US06037800334,218.5877049,8.275973143,37.98824593,,,422.1768259,206.0845796,347.7361017,57.40980202
1400000US06037800335,186.3799666,49.49229593,262.6029017,328.031754,320.8823141,201.0041653,270.2771861,157.4466617,142.2063079
1400000US06037800336,153.7974872,260.3392874,358.0466509,308.3686609,,,200.5213236,290.3448679,219.0530236
1400000US06037800337,92.11877352,222.9633171,168.4517023,204.3538758,51.48268393,,,,154.402511
1400000US06037800338,224.1905611,181.4216861,265.1415794,259.7290473,,,545.0322642,433.5179111,2.851402009
1400000US06037800406,173.0842648,,279.1673919,,216.4138973,134.4871738,300.1190887,77.65103953,125.065475
1400000US06037800410,84.96632412,227.0772649,176.36294,144.7317196,169.3913282,126.7000656,69.05659199,140.3100505,67.91555076
1400000US06037800411,362.5963664,1054.224773,483.4376887,1141.064304,,,,431.7398764,99.64472754
1400000US06037800412,411.6267593,823.787238,63.07461706,49.16131624,,323.5048069,,850.5171288,745.9907858
1400000US06037800504,122.833197,83.63125785,77.07759115,277.5578074,329.5893736,91.24635272,68.40686105,359.0584775,132.5527963
1400000US06037800506,163.1032311,25.36983938,41.19913904,42.29105723,,94.37310619,,101.9185971,62.17595866
1400000US06037900102,1564.412782,2625.330296,,3778.596698,1503.464803,1462.885434,,101.7381457,510.3307987
1400000US06037900103,1393.468384,923.1399306,,,1575.499118,1827.347214,,1060.845796,1676.221937
1400000US06037900104,822.3771476,492.5699863,612.7368892,,2177.059115,1854.205608,,953.0617714,873.6725246
1400000US06037900301,1294.053348,885.3595979,537.9093022,803.6862805,712.8046086,2212.073942,,1349.36211,836.472234
1400000US06037900501,924.548839,852.3786118,858.4287656,1196.515359,,,,891.4208907,1106.341743
1400000US06037900504,2204.770577,2027.25345,2475.887219,2320.235585,,1884.456557,1808.620631,2470.969212,1931.09185
1400000US06037900505,1608.731069,965.8684359,1890.885471,,,,,,
1400000US06037900506,2057.390561,1724.177217,,,,,,1937.10447,
1400000US06037900508,476.1404717,,,,559.2860024,1480.148172,1786.505254,,
1400000US06037900509,1466.189276,1576.303063,1501.848554,,,1456.838506,,,1346.872867
1400000US06037900510,1101.901098,535.4793426,,,596.9569487,1433.471632,,930.9472225,
1400000US06037900602,671.6852912,720.7710222,747.9219548,728.8151134,,1116.702757,,766.7406907,675.7515966
1400000US06037900606,369.0045262,494.4243085,564.6964249,495.9706734,,,,401.0141382,200.2583232
1400000US06037900607,240.8202151,504.2626938,511.8522734,581.748933,,,456.0481985,249.7204626,514.1520015
1400000US06037900608,1287.443213,902.390345,984.4398597,1288.021745,,,,956.3650218,
1400000US06037900609,1754.758569,1587.181724,1722.28347,,,,1705.859832,1690.910844,
1400000US06037900610,771.9591708,459.9987975,344.3912422,553.7812242,,1493.112754,,55.42197942,449.3567034
1400000US06037900611,864.5771333,,,,774.971446,816.4479967,,,
1400000US06037900701,943.7525095,609.9255459,533.6329587,1166.73766,,,,940.2798612,1050.710045
1400000US06037900703,1132.886269,1295.143925,1158.605764,1914.719546,,1449.857684,,1724.812863,1562.476244
1400000US06037900704,887.7574298,1262.60884,1579.149124,1176.319369,,,1410.983098,1094.281951,1693.418232
1400000US06037900705,873.8537532,681.5633461,461.3786777,1272.756348,230.5521007,1653.341509,,1182.039607,1308.975692
1400000US06037900804,282.8484276,440.1147332,411.4627505,339.5877206,,,,,420.8042598
1400000US06037900805,1208.792501,951.1741072,664.8370639,717.2688411,,,1996.12968,1458.929681,1607.857186
1400000US06037900806,268.8164266,341.4069169,399.7093712,380.743853,,,250.1433734,314.1254956,354.9374983
1400000US06037900807,1432.08477,1861.370845,1964.70889,,,,,,1267.626549
1400000US06037900808,709.5784914,808.9704791,555.8225418,,,,,,
1400000US06037900901,3618.503113,2823.206563,2472.097881,2057.658192,3923.35014,4865.468396,2416.98654,2593.386897,2292.794876
1400000US06037900902,5544.500216,4608.813292,,2429.214023,3841.674358,4777.513595,,,6331.342034
1400000US06037901003,,,,,,,,,4050.491281
1400000US06037901007,903.8709938,875.2215842,886.4968785,,1349.975317,964.4765871,,992.7671154,787.3001277
1400000US06037901008,2294.645069,2554.292259,2416.309023,2326.251828,,2171.819661,2624.555783,,2321.845068
1400000US06037901009,1690.705932,2021.715264,1809.252292,2078.370564,,1923.588751,,1325.017715,1767.955076
1400000US06037901010,383.1392922,731.8477186,943.7499058,449.2590701,,103.0323021,,299.8537863,351.5939315
1400000US06037901011,1349.292527,1246.183201,1209.174489,,,1129.318365,,1081.741425,1381.044838
1400000US06037901012,2565.575397,,,,,3082.288798,,,2690.901074
1400000US06037901013,1288.911037,1583.055252,,,,507.1111133,,,500.8406596
1400000US06037901014,2046.816494,,,,,2366.654068,,1778.10427,
1400000US06037901101,562.1297192,776.9860103,792.7820077,802.2326527,1132.0664,941.6631486,,762.5448851,907.8786324
1400000US06037901102,1424.862898,897.0819376,932.0703053,,,1699.840042,1291.161296,942.508719,919.815114
1400000US06037901209,997.1859969,720.441606,249.369669,2668.228179,1368.887208,1036.134284,1190.952149,1013.681534,1040.941513
1400000US06037901210,893.428001,1268.668694,,,,1168.172461,607.1512798,1630.784973,798.0810846
1400000US06037901214,3222.61441,1383.487048,,,,3463.769578,,2646.38654,2040.888708
1400000US06037901215,1371.145363,1936.966817,,,,919.8387246,,1605.597107,1110.191444
1400000US06037901216,2571.080596,5580.68854,2576.269466,5425.525219,4034.923804,3937.116265,,,1417.29522
1400000US06037901217,1073.83875,1450.109243,1462.802619,,971.9448966,2233.188988,1532.29965,961.1602986,788.0364094
1400000US06037901218,2201.749415,1246.8866,,,2221.140767,3122.90755,,,1828.544667
1400000US06037901300,3267.760238,4529.637678,5088.893695,2605.063109,5848.446736,4169.802065,4626.159293,6619.608289,3805.880609
1400000US06037910002,750.5471525,398.3302141,207.1348922,783.9709076,924.0006596,1038.63339,1143.733305,659.6846262,983.1706824
1400000US06037910210,629.3876721,507.9703188,,,,519.5504881,633.9791055,,949.5086635
1400000US06037910211,1488.510971,,,,,1251.763824,,,1537.436171
1400000US06037910212,1474.25355,3020.623641,1034.21026,2424.390686,2182.970951,2756.843142,1375.871769,2523.677791,1228.810908
1400000US06037910213,1012.597392,1452.915956,,2113.817665,1518.649876,1169.394111,,,626.7265964
1400000US06037910214,324.3840272,1549.027107,,,520.6067769,160.1788283,,310.1491524,176.4001903
1400000US06037910215,1576.029159,1882.371087,1937.259016,,,,1755.873879,1683.892379,1997.143749
1400000US06037910216,534.7333547,177.3343884,267.399783,,,,,616.5229961,565.3059256
1400000US06037910217,368.165289,,,,721.1743606,325.4963016,,,287.0945606
1400000US06037910218,1439.156918,1535.465984,1220.140559,2620.497192,,3076.714684,1953.167792,1532.961599,1364.534327
1400000US06037910301,1025.667563,1007.751736,1012.633396,987.477494,,,1102.92417,,1017.424318
1400000US06037910302,585.3275995,178.3679749,162.4761474,,,412.7123965,,,390.5866502
1400000US06037910401,1028.650003,854.553607,575.9890936,778.7206853,,1009.438843,,851.0875048,886.2976646
1400000US06037910404,865.344408,792.4588103,398.4256895,596.9446117,,834.1867366,,,904.2885348
1400000US06037910405,636.8100328,261.6016442,146.2629183,144.1398055,,,136.7258162,137.9685031,53.94932244
1400000US06037910501,414.6534008,178.3144236,178.2449919,110.5488201,300.6190865,,287.5772215,255.2732503,46.91295296
1400000US06037910502,517.2536326,602.6133637,452.1569268,,,,,572.4595967,602.869466
1400000US06037910504,767.4169024,490.1085867,396.9991495,486.7437472,,,,899.8977192,892.3822967
1400000US06037910505,836.6447655,1298.762672,,1360.89592,,,,,960.6488021
1400000US06037910601,946.189529,503.4161158,472.3043432,878.4328035,,,,748.3074175,1145.059833
1400000US06037910602,381.1436164,365.4225007,353.4331761,,,823.4810621,129.0492752,270.2824517,127.6946956
1400000US06037910605,776.306917,,,,,515.1864431,,1502.217582,903.9561124
1400000US06037910606,555.8202294,603.0038725,608.0991906,,,,,625.3665919,447.0134399
1400000US06037910607,460.9174367,,,,,,,177.4572865,417.0431742
1400000US06037910608,336.9927301,367.7150325,372.9560467,,,,,226.7458606,339.532764
1400000US06037910706,620.7159638,568.1866815,316.9447095,717.0186533,,452.2705634,,399.4269386,1020.280959
1400000US06037910707,593.9106906,1100.711598,1575.859453,,,631.3213039,,786.8546339,450.4770932
1400000US06037910709,1643.646255,1205.501223,1170.883478,,168.2497514,1710.796568,,,2501.935665
1400000US06037910712,837.4488998,517.6794381,1471.46122,,311.5941551,853.3810388,,,923.6002536
1400000US06037910713,624.9556763,1138.030386,1202.289425,,,1003.642487,,,775.633322
1400000US06037910714,452.5461037,306.6064472,336.9784778,,,514.6463712,,594.9094448,430.0283521
1400000US06037910715,426.290517,559.8512328,479.8048881,,,,,65.11394,410.2850444
1400000US06037910716,761.7597075,1372.93704,,,,864.655915,,,753.9922535
1400000US06037910717,390.383762,,,,,393.1390299,,,812.6948818
1400000US06037910718,548.0171011,,,,,654.5600401,,,863.649396
1400000US06037910719,629.9725738,705.789945,,,,555.2766959,232.7764225,,598.0896196
1400000US06037910720,866.6383666,443.9625379,417.1729458,,,1320.985047,,,787.6721891
1400000US06037910721,1492.525169,1455.734895,1346.971052,,,2108.199264,,,1202.561676
1400000US06037910804,1044.937006,1043.30259,864.2690885,676.5938516,1755.915599,728.2351238,1232.425581,,565.6733791
1400000US06037910807,429.3415878,674.6978822,458.9556559,,,345.4282885,,,551.6178379
1400000US06037910808,631.1611076,825.4435492,1110.471405,672.8854876,,230.4760395,989.0178874,,557.6521302
1400000US06037910809,770.8648274,198.4949072,276.5452503,110.0219087,549.3276363,254.2096834,406.58134,121.4772745,238.8199476
1400000US06037910810,862.5402782,634.6481491,,664.9894603,,303.9940268,,,736.7706462
1400000US06037910814,673.8885311,749.7428959,319.5567723,234.9586186,524.487448,763.7051855,211.7844216,677.9116734,841.3258379
1400000US06037910815,595.7801709,345.1821129,583.64346,507.2884564,700.7479856,393.0778534,292.1995913,319.2309557,384.8391074
1400000US06037911001,867.8041737,282.3266353,395.9868826,2082.37152,995.2595477,1365.283811,1099.419181,605.9045181,1409.884061
1400000US06037911100,1708.865373,772.2749827,691.2231332,1572.658316,1986.58306,2136.11148,1286.40611,1325.153789,3173.063976
1400000US06037920013,227.7840619,241.4525114,61.26889972,124.0898865,107.7464888,169.7527857,225.4871868,236.5717572,530.2234775
1400000US06037920015,295.867019,669.6809592,,202.2436527,419.1904424,291.3352544,,647.5631038,375.4773079
1400000US06037920016,462.5084888,486.0139153,,,,557.6366977,,,443.7692506
1400000US06037920017,322.511909,481.2883117,669.4317245,,,,,,80.52818337
1400000US06037920018,517.489607,781.8932153,918.740108,,,,,799.0189684,
1400000US06037920020,353.0216951,744.9941772,698.4694512,,495.5022364,588.0963016,,701.6090183,418.0540204
1400000US06037920028,796.3453124,,,,164.3782382,582.6337929,,,363.5818256
1400000US06037920029,325.253611,,,135.4456129,,704.9785326,,109.0348046,191.1723983
1400000US06037920030,564.0640741,530.0356733,422.0976493,257.5428709,,380.6031422,,,411.5247816
1400000US06037920031,1239.851122,881.8269658,1242.098216,615.289858,,727.7941137,1361.185987,765.010664,439.0568841
1400000US06037920034,666.1815207,770.848951,804.519561,411.9502099,915.184681,764.4433376,1046.329311,835.1473365,793.6105909
1400000US06037920035,882.1731208,643.5477626,726.5088344,,,636.2312875,,707.4036898,542.4109217
1400000US06037920038,666.0934136,689.9236146,450.5761046,580.1702961,776.82119,,762.6665504,,585.4308865
1400000US06037920039,252.8271793,115.3931767,197.6538377,,,,,,
1400000US06037920040,718.1405833,627.0397846,487.2402769,714.4562391,,729.7142885,,,718.5339431
1400000US06037920041,212.8579821,310.3070264,301.8032921,283.2344557,190.9462227,179.288436,,80.09370416,215.2873308
1400000US06037920042,929.1120272,959.8877964,935.2912411,585.8767402,,800.8961442,898.7707559,,681.8091128
1400000US06037920043,231.8094009,350.3452957,490.7776755,353.383382,,201.3478849,63.57805649,,474.2423128
1400000US06037920044,498.0122669,697.6868097,615.4833046,,,799.0286199,,324.722473,389.6880483
1400000US06037920045,625.7657357,,,,,376.0273404,,,359.0407577
1400000US06037920046,335.2470487,285.6580423,365.2568459,,,,,,301.7474138
1400000US06037920047,232.1131334,96.77034307,,,,377.690108,,,312.8846341
1400000US06037920048,304.3819138,385.0910647,465.1589877,429.4829996,,217.4976018,,395.3083848,187.2862523
1400000US06037920049,839.0649952,1199.37421,862.2218749,274.2133746,652.6323653,1471.271691,370.0188782,533.966321,919.3640995
1400000US06037920050,201.7254343,322.6854764,565.4808781,252.2626225,,114.6641389,93.89641778,,195.4409949
1400000US06037920102,304.7614771,297.5022012,254.5004585,246.0487624,130.5968398,173.4769399,197.807419,59.49692311,178.5369098
1400000US06037920104,127.4714588,131.5073668,208.7965814,199.1004767,2229.175794,596.5339461,,,66.31932216
1400000US06037920106,394.3715983,83.55650848,465.2403969,650.9206902,2008.537376,464.6842144,112.2551883,239.8079296,1180.220383
1400000US06037920109,330.9333921,77.12946121,,,189.5284305,184.1524777,,258.4274572,
1400000US06037920110,509.6656124,217.4344856,156.8616151,,,,,,
1400000US06037920111,532.0595869,787.949286,,,,,,,415.2321573
1400000US06037920112,672.2264373,440.2663778,597.8028709,,,,,551.6479078,654.7959979
1400000US06037920114,168.460282,167.6884145,74.28048321,80.55490184,98.03187031,,,270.6609097,127.8497187
1400000US06037920115,183.6706376,128.7435721,116.433119,37.13074011,167.1969459,22.30195934,,146.69498,57.89423427
1400000US06037920116,750.2409468,411.3001384,565.4504841,636.9063118,,453.0874503,1794.510334,542.7157453,546.0150845
1400000US06037920118,769.1653423,984.23552,406.7611122,462.1529571,,,,352.6413766,76.18324073
1400000US06037920119,1426.497438,1123.266797,,,,1093.818317,,,
1400000US06037920120,425.7634545,,,97.65069173,,203.0812451,,,493.5633062
1400000US06037920121,481.5013971,1163.085677,1430.944158,717.3216038,813.6666439,1052.057069,234.4407362,974.7904039,971.8104045
1400000US06037920200,67.95507142,,,6.142034679,,,,,750.5207411
1400000US06037920303,113.9300275,,,500.8353486,98.37092385,147.675111,,,2.622800095
1400000US06037920312,379.7319745,298.7072585,434.9253932,234.7638001,,111.2679948,111.452236,516.9754076,104.1000987
1400000US06037920313,457.3982686,149.0780176,84.50970644,143.1806166,,747.1599685,187.514224,421.5965523,361.5198278
1400000US06037920314,107.1784743,556.2478834,263.638902,519.7286804,,58.69195508,221.5776216,320.3210513,193.4264848
1400000US06037920322,141.3414357,304.2928059,336.5884061,,253.229791,,,160.9030571,13.4535023
1400000US06037920326,493.7984298,828.7986841,962.0649306,631.9245566,145.4034665,145.0857079,210.5889957,79.92482854,261.2763492
1400000US06037920328,516.6602601,739.143231,672.8051258,752.7562402,,379.7835088,749.4906885,,300.3594947
1400000US06037920329,362.1855424,552.4421194,658.7215563,,,,,,195.6866828
1400000US06037920330,455.146179,467.6245543,367.7181898,1125.364942,,,27.10623317,557.4182033,1145.007177
1400000US06037920331,170.9921888,,,,,,89.16073651,400.0170122,49.46193103
1400000US06037920332,662.5890733,731.6190648,648.5132908,597.0910066,561.2890332,649.1448077,,480.2610546,467.285273
1400000US06037920334,436.2250691,128.1820981,879.3340332,,,,168.1784411,797.413334,298.2638407
1400000US06037920338,418.5663368,469.3328926,,,,416.5560398,,,
1400000US06037920339,1530.742332,747.3707555,530.330909,1729.78351,1713.926,2250.515555,1675.207443,1757.509567,620.6648413
1400000US06037920340,158.5731774,536.0030157,495.8700962,390.7065106,,,,275.4315737,343.8484618
1400000US06037920341,429.204843,205.788106,163.9328276,234.884465,53.92215451,,279.2913375,307.2697726,427.6497221
1400000US06037920342,165.752328,350.6827799,146.5069195,375.0380664,,,,,241.1309348
1400000US06037920343,812.5606734,277.2113209,512.833187,,,420.367948,,,639.5516786
1400000US06037930400,135.3520684,191.9734242,150.4746046,744.3955042,157.7614061,109.9507867,115.0235564,277.9048335,55.08195889
1400000US06037980001,,1250.999265,802.0797266,1230.775293,,,,,1052.397642
1400000US06037980002,,964.7965218,473.4303133,1038.279727,,,1284.064504,,1194.274639
1400000US06037980003,,,,,,,,,4441.416267
1400000US06037980004,1187.50943,1567.422287,,972.5432781,1297.575614,667.3454103,,,2693.122088
1400000US06037980005,,652.2606538,,752.5518197,,,,,189.2285966
1400000US06037980006,289.8226695,279.8381696,,,,,,,115.4748758
1400000US06037980007,,66.9135932,53.10079562,74.05256538,,,,,69.30754018
1400000US06037980008,463.2964088,696.6523306,1203.731593,1671.517254,,,524.2843341,,1667.626855
